num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Cluster,status_type
13190,4,0,10626,6,0,0,0,0,0,photo
39652,1453,8,31763,21,0,0,0,0,0,photo
1272,4,0,1064,0,0,0,0,0,0,photo
1676,4,0,1400,0,0,0,0,0,0,photo
44702,6674,264,29246,135,1,1,0,0,0,video
868,4,0,729,0,0,0,0,0,0,photo
23896,303,16,18510,21,1,0,0,0,0,photo
56418,23786,380,36292,183,0,1,0,1,4,video
27532,625,16,22201,9,1,0,0,0,0,photo
19654,27,268,15826,0,3,0,0,0,0,photo
2080,4,0,1736,0,0,0,0,0,0,photo
1676,27,0,1400,0,0,0,0,0,0,photo
14604,96,12,12136,0,0,0,0,0,0,photo
1070,27,0,897,0,0,0,0,0,0,photo
70154,46579,800,47699,174,0,4,0,1,4,video
1474,4,8,1232,0,0,0,0,0,0,photo
22886,1039,8,18510,3,1,0,1,0,0,photo
7534,50,12,5929,3,1,0,0,0,0,photo
3494,4,4,2574,3,1,0,0,0,0,photo
1272,4,4,1064,0,0,0,0,0,0,photo
12382,257,0,9788,3,2,0,0,0,0,photo
10160,4,12,8110,3,1,0,0,0,0,link
5110,165,0,4252,0,0,0,0,0,0,photo
1272,96,0,1064,0,0,0,0,0,0,photo
53590,14655,252,36628,138,0,0,1,0,0,video
84698,5363,24,67661,18,10,0,0,0,0,photo
13392,119,4,10962,3,0,0,0,0,0,photo
2484,50,0,2071,0,0,0,0,0,0,photo
868,27,0,729,0,0,0,0,0,0,photo
11574,119,4,9452,3,0,0,0,0,0,photo
9352,119,0,7607,0,1,0,0,0,0,photo
1474,27,0,1064,3,0,0,0,0,0,photo
53388,24016,204,37634,108,2,2,0,0,4,video
1676,27,0,1400,0,0,0,0,0,0,photo
7736,142,0,6432,0,0,0,0,0,0,photo
37632,73,0,30085,12,3,0,0,0,0,photo
47530,13643,180,32937,108,3,0,0,0,0,video
10160,142,0,8110,6,0,0,0,0,0,status
1070,4,0,897,0,0,0,0,0,0,photo
14200,50,4,11130,9,1,0,0,0,0,photo
33996,924,8,27234,15,1,0,0,0,0,photo
5918,4,4,4755,3,0,0,0,0,0,photo
5716,96,4,4755,0,0,0,0,0,0,photo
1878,4,0,1568,0,0,0,0,0,0,photo
16624,73,0,13646,3,0,0,0,0,0,photo
35410,165,4,28072,12,4,0,0,0,0,photo
2686,73,4,2071,0,0,0,1,0,0,photo
66518,31560,276,40150,246,2,5,1,0,4,video
34198,372,4,27401,9,3,0,0,0,0,photo
40460,142,0,31427,24,4,1,0,0,0,photo
53388,22061,560,35956,138,1,2,1,0,4,video
1474,27,0,1232,0,0,0,0,0,0,photo
4908,4,8,4084,0,0,0,0,0,0,photo
4100,4,12,3413,0,0,0,0,0,0,link
3898,4,0,3245,0,0,0,0,0,0,photo
6726,188,0,5594,0,0,0,0,0,0,photo
4504,119,0,3581,3,0,0,0,0,0,photo
24704,464,0,19852,6,0,0,2,0,0,status
1070,73,0,897,0,0,0,0,0,0,photo
95808,119,0,76049,60,1,0,0,0,0,photo
97424,29398,704,58938,372,2,5,0,0,4,video
12382,119,8,10123,3,0,0,0,0,0,photo
1070,96,0,897,0,0,0,0,0,0,photo
82072,26592,556,52060,282,1,0,1,0,4,video
10766,4,40,8613,6,0,0,0,0,0,link
83486,32618,524,51725,279,3,5,1,3,4,video
10160,4,0,8446,0,0,0,0,0,0,status
1272,4,0,1064,0,0,0,0,0,0,photo
43692,349,8,35956,6,0,0,0,0,0,photo
1676,50,0,1400,0,0,0,0,0,0,photo
114796,257,0,92992,42,0,0,0,0,0,photo
1676,4,0,1400,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
14806,73,0,12136,3,0,0,0,0,0,photo
50358,11067,96,37802,57,2,3,0,0,0,video
59448,22866,424,39479,165,1,3,0,0,4,video
46924,96,12,37634,21,1,0,0,0,0,photo
44298,188,0,36124,9,1,0,0,0,0,photo
1272,4,0,1064,0,0,0,0,0,0,photo
1676,4,0,1400,0,0,0,0,0,0,photo
90960,30962,768,52396,372,5,6,1,2,4,video
1272,4,4,1064,0,0,0,0,0,0,photo
61266,17576,280,39312,186,1,3,2,1,4,video
1474,50,0,1232,0,0,0,0,0,0,photo
62074,13643,288,43505,129,4,1,0,0,0,video
5312,4,0,4420,0,0,0,0,0,0,video
77628,41151,840,47028,276,2,6,1,3,4,video
2888,4,0,2406,0,0,0,0,0,0,photo
44904,372,12,34279,33,7,0,0,0,0,photo
31168,326,0,25220,9,1,0,0,0,0,photo
2888,4,0,1903,0,0,0,3,0,0,photo
76416,24223,568,44847,306,6,2,1,0,4,video
151560,134301,1908,97353,435,8,3,10,4,3,video
2686,4,0,2239,0,0,0,0,0,0,photo
67326,22590,372,40318,264,1,3,1,0,4,video
39046,4190,48,30756,30,0,0,0,0,0,status
1070,4,0,897,0,0,0,0,0,0,photo
80254,28754,340,48538,294,3,5,1,1,4,video
2080,4,0,1736,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
60660,14563,220,44176,111,0,0,0,0,0,video
51974,18381,256,35956,123,0,2,0,0,0,video
2282,4,0,1903,0,0,0,0,0,0,photo
6322,50,4,5258,0,0,0,0,0,0,photo
1474,27,4,1232,0,0,0,0,0,0,photo
57630,19922,212,37131,186,0,2,0,0,0,video
18442,119,4,15323,0,0,0,0,0,0,photo
11574,73,4,9620,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
1474,4,0,1232,0,0,0,0,0,0,photo
19250,73,0,15659,3,1,0,0,0,0,photo
1878,4,0,1568,0,0,0,0,0,0,photo
66316,15230,248,37298,312,0,1,1,0,4,video
112574,625,8,86785,108,3,1,0,0,0,photo
2282,4,0,1903,0,0,0,0,0,0,photo
46116,11665,168,30924,120,1,2,0,1,0,video
3090,234,0,2406,3,0,0,0,0,0,photo
37834,7249,156,28240,57,0,0,0,0,0,video
15008,27,0,11968,9,0,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,photo
48540,17691,148,35118,84,2,1,0,0,0,video
14200,50,0,11633,0,1,0,0,0,0,photo
10968,50,4,8781,0,2,0,0,0,0,photo
39248,14839,112,26562,105,1,0,0,0,0,video
1474,4,0,1232,0,0,0,0,0,0,photo
7736,4,28,6432,0,0,0,0,0,0,photo
26320,280,0,21530,6,0,0,0,0,0,photo
868,27,0,729,0,0,0,0,0,0,photo
42682,15575,92,28911,114,0,1,0,0,0,video
51166,19347,164,35453,117,2,1,0,0,0,video
46318,18473,144,32769,93,0,3,0,0,0,video
11978,280,4,9620,3,1,0,0,0,0,photo
2484,27,0,2071,0,0,0,0,0,0,photo
7534,73,0,6265,0,0,0,0,0,0,photo
13998,119,0,11633,0,0,0,0,0,0,photo
6726,73,0,5594,0,0,0,0,0,0,photo
4100,4,0,3413,0,0,0,0,0,0,photo
1676,73,4,1400,0,0,0,0,0,0,photo
4100,73,0,3413,0,0,0,0,0,0,photo
2484,4,0,2071,0,0,0,0,0,0,photo
43288,17898,224,30421,87,1,2,0,1,0,video
82274,1338,0,65816,45,0,0,0,0,0,photo
7332,27,4,5929,3,0,0,0,0,0,photo
3898,73,0,3078,3,0,0,0,0,0,photo
2888,96,0,2406,0,0,0,0,0,0,photo
2282,4,0,1903,0,0,0,0,0,0,photo
1676,27,0,1400,0,0,0,0,0,0,photo
2888,4,4,2239,3,0,0,0,0,0,photo
13998,211,0,11465,3,0,0,0,0,0,photo
11170,50,0,8949,6,0,0,0,0,0,photo
49954,13942,104,32098,162,0,1,0,1,0,video
56216,19784,224,38640,132,3,0,1,0,0,video
3292,50,0,2742,0,0,0,0,0,0,photo
6120,73,0,4923,3,0,0,0,0,0,photo
17432,211,4,13478,6,4,0,0,0,0,photo
6322,50,0,5258,0,0,0,0,0,0,photo
2080,27,0,1736,0,0,0,0,0,0,photo
41672,10676,256,28911,99,0,1,0,0,0,video
79042,96,0,64977,12,0,0,0,0,0,photo
10968,27,0,8949,3,0,0,0,0,0,photo
56418,13114,352,39479,123,1,2,0,0,0,video
17230,4,0,13981,6,0,0,0,0,0,photo
7938,73,0,6432,3,0,0,0,0,0,status
8342,4,0,6768,3,0,0,0,0,0,photo
72376,23855,400,49712,165,3,2,1,1,4,video
18644,211,0,15491,0,0,0,0,0,0,photo
5110,50,0,4252,0,0,0,0,0,0,photo
6524,73,0,5426,0,0,0,0,0,0,photo
50358,18036,476,33105,153,1,0,0,0,4,video
12988,27,0,10458,6,0,0,0,0,0,photo
25512,22291,316,12639,147,0,2,0,0,4,video
19250,694,0,15323,6,2,0,0,0,0,status
15210,142,12,12639,0,0,0,0,0,0,photo
29148,257,0,23040,6,4,1,0,0,0,photo
20058,119,0,15491,3,5,1,0,0,0,photo
76416,21417,380,53738,159,1,2,1,1,4,video
57428,12930,372,41828,96,1,2,0,0,0,video
102878,40852,552,63971,369,4,1,0,0,4,video
33188,73,12,26730,6,2,1,0,0,0,photo
5110,211,0,4084,0,0,0,1,0,0,photo
18644,119,0,14988,0,3,0,0,0,0,photo
21876,234,4,17840,3,0,0,1,0,0,photo
29148,188,0,22704,12,5,0,0,0,0,photo
4100,4,0,3078,0,2,0,0,0,0,video
6120,4,0,5090,0,0,0,0,0,0,photo
13998,4,4,11297,3,1,0,0,0,0,photo
17634,4995,112,12304,42,0,0,0,0,0,video
5312,4,0,4420,0,0,0,0,0,0,photo
1474,4,0,1232,0,0,0,0,0,0,photo
26522,13022,172,18007,54,1,4,1,0,0,video
4504,27,0,3748,0,0,0,0,0,0,photo
22886,165,0,18846,0,1,0,0,0,0,photo
20260,6444,232,13981,51,0,0,0,0,0,video
8140,4,4,6600,3,0,0,0,0,0,photo
2686,4,0,2071,3,0,0,0,0,0,status
20260,96,0,15826,9,3,0,0,0,0,photo
12988,165,0,10291,6,1,0,0,0,0,photo
28744,15713,196,19852,63,0,1,1,1,0,video
30360,12861,152,22369,48,1,0,0,0,0,video
7534,4,0,5762,3,1,0,1,0,0,photo
28138,14425,212,20691,42,1,1,0,0,0,video
2282,50,0,1736,0,1,0,0,0,0,photo
868,4,0,561,0,1,0,0,0,0,photo
3292,27,0,2574,0,1,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,photo
20260,8790,164,13814,48,1,1,0,0,0,video
13796,5524,80,8949,42,0,1,0,0,0,video
12382,5915,76,8613,27,0,1,0,0,0,video
4302,4,0,3581,0,0,0,0,0,0,photo
1878,27,8,1568,0,0,0,0,0,0,photo
2484,4,4,2071,0,0,0,0,0,0,photo
26320,4029,120,18007,48,2,2,1,2,0,video
10362,1867,72,7942,9,0,0,0,1,0,video
8746,73,4,6768,6,1,0,0,0,0,photo
9958,4213,296,7271,12,0,0,1,1,0,video
3898,1890,16,3078,3,0,0,0,0,0,video
13998,6674,136,10123,27,0,0,0,0,0,video
2686,4,0,2239,0,0,0,0,0,0,photo
10362,2902,28,7607,18,0,0,0,0,0,video
3898,73,4,3245,0,0,0,0,0,0,photo
2686,96,0,2071,3,0,0,0,0,0,photo
3898,809,4,3245,0,0,0,0,0,0,video
2282,27,0,1903,0,0,0,0,0,0,photo
5716,1568,28,3916,15,0,0,0,0,0,video
2080,50,0,1736,0,0,0,0,0,0,photo
2080,4,0,1736,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
3494,4,0,2910,0,0,0,0,0,0,photo
6726,2994,20,4252,18,1,1,0,0,0,video
4100,4,0,3413,0,0,0,0,0,0,photo
7130,3040,8,5426,9,0,0,0,0,0,video
5918,165,0,4923,0,0,0,0,0,0,photo
2484,50,0,2071,0,0,0,0,0,0,video
666,27,0,561,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
12382,6398,52,8949,24,0,0,0,0,0,video
2484,73,0,2071,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
464,4,4,394,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
464,27,0,394,0,0,0,0,0,0,photo
6928,2396,20,4923,9,1,1,0,0,0,video
4706,96,0,3916,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
666,73,0,561,0,0,0,0,0,0,photo
464,50,0,394,0,0,0,0,0,0,photo
2484,4,0,1903,3,0,0,0,0,0,photo
1878,4,0,1400,3,0,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,status
10968,5432,68,7271,30,1,0,0,0,0,video
6322,326,8,5258,0,0,0,0,0,0,photo
868,4,0,561,3,0,0,0,0,0,video
6120,4190,68,3413,30,0,0,0,0,0,video
4504,96,0,3748,0,0,0,0,0,0,photo
4100,50,0,3413,0,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
9756,73,0,7439,9,0,0,0,1,0,photo
666,4,0,561,0,0,0,0,0,0,photo
4302,4,0,3413,3,0,0,0,0,0,photo
7938,5455,64,5762,15,0,0,0,0,0,video
5312,188,0,4420,0,0,0,0,0,0,photo
2484,50,0,2071,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
6120,4535,16,4084,18,0,0,0,0,0,video
666,4,0,561,0,0,0,0,0,0,status
8948,257,0,7439,0,0,0,0,0,0,photo
12988,740,4,10794,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
3494,4,0,2910,0,0,0,0,0,0,photo
14604,5800,120,10291,33,0,0,0,0,0,video
4302,96,0,3413,3,0,0,0,0,0,photo
1676,4,0,1064,3,1,0,0,0,0,photo
67932,96,72,55919,6,1,0,0,0,0,photo
1272,4,0,1064,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
2484,4,0,2071,0,0,0,0,0,0,photo
1474,73,4,1232,0,0,0,0,0,0,video
464,4,0,394,0,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
1676,4,0,1400,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
1474,4,0,1232,0,0,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,photo
1070,4,4,897,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
126512,73,352,100876,9,0,22,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,status
2484,4,12,2071,0,0,0,0,0,0,photo
1676,4,0,1400,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
1474,4,0,1232,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
3090,4,0,2574,0,0,0,0,0,0,photo
2080,4,0,1736,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
1272,4,4,897,3,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
868,27,0,729,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
4706,73,0,3916,0,0,0,0,0,0,video
666,4,0,561,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
2686,4,0,2239,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
2282,4,0,1903,0,0,0,0,0,0,video
868,4,0,729,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,photo
2080,4,0,1736,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
1272,4,0,1064,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
2080,4,0,1736,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
1272,27,0,1064,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
1272,27,0,1064,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,video
27128,119,4,22369,3,0,0,0,0,0,video
262,27,0,58,0,1,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
666,73,4,561,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
262,4,4,226,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
60,4,0,58,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
868,4,0,394,6,0,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,photo
868,4,12,729,0,0,0,0,0,0,photo
106918,5202,20,86449,15,9,0,0,0,0,photo
198828,118822,2760,128890,600,4,11,0,1,3,video
75406,1246,4,60784,21,4,0,0,0,0,photo
51772,12309,208,36963,102,0,2,0,0,0,video
250136,181589,4404,164621,699,8,14,1,1,3,video
63690,786,4,51893,9,3,0,0,0,0,photo
50964,16863,308,36963,75,2,5,0,0,0,video
230340,150033,3516,151201,642,7,10,3,5,3,video
126108,257,416,103392,18,0,2,0,0,0,photo
35208,7456,124,25388,63,0,2,0,0,0,video
49550,10975,244,35286,93,2,2,0,0,0,video
233572,165788,3988,141807,846,10,14,2,3,3,video
367296,763,20,297814,87,6,8,0,0,0,photo
177012,3063,16,145162,15,6,0,0,0,0,photo
37430,717,4,30588,6,1,0,0,0,0,photo
154186,93913,3136,100205,477,3,4,0,0,1,video
58236,39449,356,39312,135,0,8,0,1,4,video
183880,137153,3496,116644,594,5,10,1,1,3,video
71164,671,12,54241,6,3,23,1,0,0,photo
114190,579,8,92153,21,7,2,0,0,0,photo
172972,119696,3172,108592,561,6,11,3,2,3,video
102878,395,524,64810,9,18,102,0,0,0,video
51974,648,0,41660,15,1,0,3,0,0,status
213978,150309,3660,138787,645,3,8,3,3,3,video
168730,90141,2736,101714,651,2,4,1,5,1,video
165700,111071,2956,87791,828,6,13,2,0,3,video
58842,20589,668,40821,138,0,2,0,0,4,video
202868,162407,4012,125200,711,3,16,0,2,3,video
72578,1085,12,58770,12,4,1,0,0,0,photo
170952,84920,6544,114128,423,3,16,4,2,1,video
86112,924,20,70513,18,0,0,0,0,0,photo
485264,2235,12,393264,123,17,0,0,0,0,photo
52176,855,12,41996,15,3,0,0,0,0,photo
66518,43911,548,40318,255,1,2,0,1,4,video
163276,126872,3040,100205,594,6,5,1,1,3,video
180244,152310,4104,102721,780,9,9,1,1,3,video
39450,510,8,32098,9,0,1,0,0,0,photo
184688,161303,4044,98024,753,57,17,3,2,3,video
211756,86024,3896,145330,495,5,8,1,3,1,video
113786,648,20,92992,12,4,1,0,0,0,photo
142066,92165,3376,91985,417,4,7,3,2,1,video
142874,1453,12,116476,21,6,0,0,0,0,photo
43086,119,8,35118,9,1,0,0,0,0,photo
50560,24407,216,35789,108,0,0,1,0,4,video
167518,159624,4220,108760,498,5,4,2,4,3,video
217816,217400,5516,137613,702,8,10,3,3,3,video
58034,1499,12,47028,3,6,0,0,0,0,photo
61670,39656,892,41660,147,3,2,2,1,4,video
109746,46947,1904,74707,261,3,8,0,0,4,video
60660,6835,240,44847,87,3,1,0,0,0,video
169740,164339,4544,104734,588,6,8,2,4,3,video
169740,92418,5648,114631,432,6,6,0,1,1,video
55206,1591,20,43673,18,7,0,0,0,0,photo
116412,3638,32,94334,30,4,0,0,0,0,photo
59246,4,4,48034,21,0,0,0,0,0,photo
117422,464,0,91482,18,28,1,1,0,0,photo
151762,809,8,123019,21,11,0,0,0,0,photo
95606,1913,16,75546,60,0,3,0,0,0,status
280032,1177,24,229372,27,10,0,0,0,0,photo
87728,1338,68,70513,21,6,1,0,0,0,photo
79042,188,192,46692,0,13,97,1,2,0,photo
56620,671,16,46525,9,0,0,0,0,0,photo
69750,1614,8,56254,12,5,1,0,0,0,photo
59852,717,20,48873,3,4,0,0,0,0,photo
37632,441,4,29246,15,7,0,0,0,0,photo
72376,280,8,58435,12,5,1,0,0,0,photo
83688,119,244,59777,0,1,57,0,0,0,photo
86718,2028,0,69674,9,10,1,0,0,0,photo
27532,418,4,22536,6,0,0,0,0,0,photo
25310,96,8,20691,3,0,1,0,0,0,photo
50762,418,8,41324,9,2,0,0,0,0,photo
31976,211,4,26395,3,0,0,0,0,0,photo
35814,372,4,28743,9,3,0,0,0,0,photo
58034,878,8,43673,0,12,2,1,12,0,photo
30966,165,168,24885,0,2,3,0,0,0,photo
43288,418,4,35453,3,2,0,0,0,0,photo
162872,1177,0,129226,69,12,1,0,0,0,photo
63084,855,24,50886,15,4,0,0,0,0,photo
49348,694,20,39815,9,4,0,0,0,0,photo
128734,1476,32,105237,24,2,0,0,0,0,photo
39450,349,0,31595,12,3,0,0,0,0,photo
58034,993,12,47196,12,2,0,0,0,0,photo
72174,1361,12,57261,18,10,0,0,0,0,photo
36824,625,4,29582,12,2,0,0,0,0,photo
62074,1177,16,50551,15,1,0,0,0,0,photo
81466,2051,16,65648,24,4,0,0,0,0,photo
42682,556,4,35118,6,0,0,0,0,0,photo
60660,1062,4,47867,0,8,7,0,0,0,photo
58034,671,12,46692,12,5,0,0,0,0,photo
45106,441,4,35453,21,1,0,4,0,0,photo
36622,349,0,30085,6,0,0,0,0,0,photo
11372,73,0,9116,3,1,0,0,0,0,photo
76416,1108,12,61622,12,6,0,1,0,0,photo
80254,2005,40,64306,15,9,0,0,0,0,photo
80254,1752,16,64138,27,6,0,0,0,0,photo
189940,1131,4,144658,120,38,0,0,0,0,photo
27936,188,0,22872,6,0,0,0,0,0,photo
15816,119,4,13142,0,0,0,0,0,0,photo
25916,119,16,20691,3,4,0,0,0,0,photo
61872,740,16,50718,6,2,0,0,0,0,photo
25916,280,4,20691,3,4,0,0,0,0,photo
24098,211,0,19349,6,1,1,0,0,0,photo
19452,119,8,15491,0,3,0,1,0,0,photo
71568,1522,8,58435,9,3,0,0,0,0,photo
24502,257,4,19182,21,0,0,0,0,0,photo
19048,211,4,15156,0,3,0,1,0,0,photo
33188,349,20,26562,0,6,0,0,0,0,photo
69144,786,4,54744,36,4,0,0,0,0,photo
32986,303,0,26730,12,0,0,0,0,0,photo
14806,257,0,11968,3,1,0,0,0,0,photo
49954,395,4,40486,9,1,2,0,0,0,photo
10766,73,0,8446,9,0,0,0,0,0,photo
24300,395,0,19685,9,0,0,0,0,0,status
31370,717,4,24214,12,7,0,0,0,0,photo
87122,625,0,69506,30,6,1,0,0,0,photo
22280,349,0,18175,6,0,0,0,0,0,status
37834,418,0,30756,12,0,0,0,0,0,photo
21270,464,0,17504,0,1,0,0,0,0,photo
20058,372,0,16330,6,0,0,0,0,0,photo
32582,418,0,26562,9,0,0,0,0,0,status
18442,142,0,13814,0,0,0,8,1,0,status
63892,1499,64,51390,12,6,0,0,0,0,photo
18442,119,0,14652,6,2,0,0,0,0,photo
30562,211,4,24717,3,3,0,0,0,0,photo
14200,280,0,11130,0,2,1,1,0,0,status
31168,18887,300,20188,96,0,2,0,0,0,video
42076,22567,432,27737,111,1,3,2,0,4,video
464,4,0,394,0,0,0,0,0,0,video
3494,4,4,2742,3,0,0,0,0,0,video
1878,4,4,1568,0,0,0,0,0,0,video
24906,12056,224,16833,63,0,1,1,0,0,video
31774,13597,244,20691,87,1,3,1,0,0,video
4908,4,0,4084,0,0,0,0,0,0,video
5514,4,16,4587,0,0,0,0,0,0,video
38440,16633,340,21362,165,1,5,0,2,4,video
3898,4,0,3245,0,0,0,0,0,0,video
4504,50,4,3748,0,0,0,0,0,0,video
33188,25764,268,20188,120,0,2,2,0,4,video
37632,18795,272,25892,81,2,3,0,0,0,video
8342,4,0,6936,0,0,0,0,0,0,video
50358,39886,988,33272,141,1,3,0,0,4,video
16826,6260,56,12304,30,0,0,0,0,0,video
31572,7663,388,20859,90,1,0,0,1,0,video
44298,22866,448,29246,120,3,1,0,1,4,video
1474,4,0,1232,0,0,0,0,0,0,video
24906,13206,196,17336,54,0,2,0,0,0,video
34602,9388,152,24046,81,1,0,0,0,0,video
36420,23050,304,24885,84,2,0,1,1,4,video
65710,234,4,53570,12,1,1,0,0,0,photo
33188,11918,160,23208,69,1,2,0,0,0,video
4908,4,4,3916,3,0,0,0,0,0,video
43490,28271,336,28072,132,0,2,1,1,4,video
15210,10354,100,10626,36,0,0,0,0,0,video
27128,8284,260,18007,81,0,0,0,0,0,video
29350,17162,244,19014,93,0,1,0,0,0,video
13796,96,0,11465,0,0,0,0,0,0,photo
4504,96,0,3581,3,0,0,0,0,0,video
32380,23464,244,20524,114,0,0,0,0,4,video
18442,9940,128,12975,42,0,0,0,0,0,video
